id,name,datim_code,district_id
2002,CENTRE DE SANTE RURAL DE KOUEBO-DAN,DjK87RnFuKE,15
2003,CENTRE DE SANTE RURAL DE KOUKOURANDOUMI,Ngzh1FuW0hu,4
2004,CENTRE DE SANTE RURAL DE KOUKRO MAFELE,kUNMCGJt7CE,78
2005,CENTRE DE SANTE RURAL DE KPAKPANOU,df1k0uq0srN,71
2006,CENTRE DE SANTE RURAL DE KPANA-KALO,OFw6IRgSXxI,31
2007,CENTRE DE SANTE RURAL DE KPANBANKOUAMEKRO,zpXMBDrFDWq,23
2008,CENTRE DE SANTE RURAL DE KPANTOUOPLEU,HxwWdCTiaRT,111
2009,CENTRE DE SANTE RURAL DE KPEBO,NQDX4F48hLA,37
2010,CENTRE DE SANTE RURAL DE KPESSO,WyITCq49BqH,70
2011,CENTRE DE SANTE RURAL DE KRANZADOUGOU,dcg1Bs7IjLW,42
2012,CENTRE DE SANTE RURAL DE KREZOUKOUE,wxOaIE2I67R,40
2013,CENTRE DE SANTE RURAL DE KRIDY,pr1KBbaN81f,50
2014,CENTRE DE SANTE RURAL DE KRINDJABO,pj3eIRtjo7n,4
2015,CENTRE DE SANTE RURAL DE KROFOINSOU,bSVrD1HHT02,25
2016,CENTRE DE SANTE RURAL DE KROZIALE,MRHM5w4naRd,111
2017,CENTRE DE SANTE RURAL DE LANDOUGOU,riej04vvH3k,28
2018,CENTRE DE SANTE RURAL DE LANGBA,JVFuLjGujNh,39
2019,CENTRE DE SANTE RURAL DE LARABIA,V72RtTez2un,47
2020,CENTRE DE SANTE RURAL DE LEDJAN V14,UslAEwPe2hG,42
2021,CENTRE DE SANTE RURAL DE LEKIKRO,SvHvHUyPeY4,35
2022,CENTRE DE SANTE RURAL DE LENGUEZAN,yRZjINIhxv1,83
2023,CENTRE DE SANTE RURAL DE LIGALEU 1,hJzmZ7jH0Ss,111
2024,CENTRE DE SANTE RURAL DE LINGOHO,XNtgwQMAgQA,78
2025,CENTRE DE SANTE RURAL DE LOBOGROU,CUhcOuv5HtP,44
2026,CENTRE DE SANTE RURAL DE LOUGBONOU,qSTnK0YLYef,56
2027,CENTRE DE SANTE RURAL DE M'BERIE,dUpmkUA0j1G,8
2028,CENTRE DE SANTE RURAL DE M'BONOUA,XGnvMRgW3fm,12
2029,CENTRE DE SANTE RURAL DE M'BRAGO 1 DE ANYAMA,NjIfmLBaoqD,12
2030,CENTRE DE SANTE RURAL DE M'BROU,vUsDfm3fCfm,8
2031,CENTRE DE SANTE RURAL DE M'LAN KOUASSIKRO,OiXA5lULCcN,26
2032,CENTRE DE SANTE RURAL DE M'PODY,OyLE0TJL1dh,12
2033,CENTRE DE SANTE RURAL DE M'POSSA,SNj2mu7kHTS,4
2034,CENTRE DE SANTE RURAL DE MAHALE,rQ27i8RKBiX,28
2035,CENTRE DE SANTE RURAL DE MAHOUNOU-AKOUE,O7DGZY6HKji,108
2036,CENTRE DE SANTE RURAL DE MAHOUREBOUA,g8bqBUCtfRH,67
2037,CENTRE DE SANTE RURAL DE MALAMALAKRO,xf97HhO2dfO,5
2038,CENTRE DE SANTE RURAL DE MANADOUN,CgGW1bjxQaK,75
2039,CENTRE DE SANTE RURAL DE MANANBRI,TqeZscrecbk,88
2040,CENTRE DE SANTE RURAL DE MELEKOUKRO,V2r9Umd8tUS,5
2041,CENTRE DE SANTE RURAL DE MESSOUKRO,g83FgbeGZvx,15
2042,CENTRE DE SANTE RURAL DE MIGNORE,WGksolpAgzz,106
2043,CENTRE DE SANTE RURAL DE MINFLA,gUhTntp9nqh,113
2044,CENTRE DE SANTE RURAL DE MOAMBASSO,hD7EBTLoxS5,101
2045,CENTRE DE SANTE RURAL DE MOHOUA,RbmS8bvVGjy,5
2046,CENTRE DE SANTE RURAL DE MONA 1 ET 2,qmKH2TBAQjz,50
2047,CENTRE DE SANTE RURAL DE MONGA,hRJ8osOh1ep,11
2048,CENTRE DE SANTE RURAL DE MONOKO-ZOHI,tgOA6YMX6Yp,106
2049,CENTRE DE SANTE RURAL DE MOPODJI,jPwNu0eroh8,11
2050,CENTRE DE SANTE RURAL DE MOUYASSUE,dOkRtGyZKTc,4
2051,CENTRE DE SANTE RURAL DE N'DA AKISSIKRO,KtGW2vTjUXh,37
2052,CENTRE DE SANTE RURAL DE N'DAYAKRO,ywbQTnTWKo3,39
2053,CENTRE DE SANTE RURAL DE N'DOUKAHAKRO,C2BokzqY4B1,103
2054,CENTRE DE SANTE RURAL DE N'DRIKRO,p394gyykX3f,37
2055,CENTRE DE SANTE RURAL DE N'GANGORO A<95><C0>_TOU,BJlKJlDpsVM,100
2056,CENTRE DE SANTE RURAL DE N'GANON,F0NxUsAX8gJ,58
2057,CENTRE DE SANTE RURAL DE N'GOLOBLASSO,bhtdCYsNi9j,78
2058,CENTRE DE SANTE RURAL DE N'GRA,Kehg5mV3reD,9
2059,CENTRE DE SANTE RURAL DE N'GUIEME,qe36P2AjHLr,5
2060,CENTRE DE SANTE RURAL DE N'GUINOU,CMZO6wzQLuh,21
2061,CENTRE DE SANTE RURAL DE N'GUYAKRO,wPiDQGT4EBr,37
2062,CENTRE DE SANTE RURAL DE N'KOUPE,lQBnAco2Fb8,7
2063,CENTRE DE SANTE RURAL DE N'ZIKPLI-SESSEKRO,VwLeoC49BcL,37
2064,CENTRE DE SANTE RURAL DE N'ZIKRO,uLG7U88e0zk,4
2065,CENTRE DE SANTE RURAL DE N'ZUEKOKORE,eciTu0gBMnk,21
2066,CENTRE DE SANTE RURAL DE NAFOUNGOLO,WabTIJEqQg7,79
2067,CENTRE DE SANTE RURAL DE NAKARA,KBi8YGvKv4f,70
2068,CENTRE DE SANTE RURAL DE NALOGO,ug3KkfZxVMw,79
2069,CENTRE DE SANTE RURAL DE NANGASSEREGUE,Sw447HPgSMj,58
2070,CENTRE DE SANTE RURAL DE NANGREKRO,aP2QUGQA4Y8,23
2071,CENTRE DE SANTE RURAL DE NASSALILIE,S3DcK2zf8Rp,67
2072,CENTRE DE SANTE RURAL DE NEOULEFLA,UNSxldZLxnl,106
2073,CENTRE DE SANTE RURAL DE NEZOBLY,fgIBFLOnaLY,102
2074,CENTRE DE SANTE RURAL DE NGOLODOUGOU,qY9oyGbx6P3,77
2075,CENTRE DE SANTE RURAL DE NIAMBLY,TG6rs7SGi7R,42
2076,CENTRE DE SANTE RURAL DE NIAMBRUN,LY0hxfpWatT,15
2077,CENTRE DE SANTE RURAL DE NIAMIENLESSA,XVTbCaDjwHg,4
2078,CENTRE DE SANTE RURAL DE NIANKABI,t9cSmfOQq7u,70
2079,CENTRE DE SANTE RURAL DE NIDROU (S/P BAGOHOUO),TViMIbM8Urd,42
2080,CENTRE DE SANTE RURAL DE NIEDIEKAHA,nCvARkQUGmD,77
2081,CENTRE DE SANTE RURAL DE NIEMPURGUE,aQMiFEhSUPw,28
2082,CENTRE DE SANTE RURAL DE NIGUI-NANOU,Vor901kxKb8,32
2083,CENTRE DE SANTE RURAL DE NIKOLO,OekXIP1hiua,56
2084,CENTRE DE SANTE RURAL DE NIOKOSSO,LTws5e0tRfy,101
2085,CENTRE DE SANTE RURAL DE NIOUBOUA,W9AB51FYQMd,33
2086,CENTRE DE SANTE RURAL DE NIZAHON,lAtzs0GbO0N,50
2087,CENTRE DE SANTE RURAL DE ODIAYE,JRMqFPayYcq,84
2088,CENTRE DE SANTE RURAL DE ODOGUIE,SqO1FL9m7l4,8
2089,CENTRE DE SANTE RURAL DE OKROUMOUDOU,jI05iyxyHKm,44
2090,CENTRE DE SANTE RURAL DE ONO SALCI,uXt6zHMgeWR,47
2091,CENTRE DE SANTE RURAL DE OTOPE 1,UAEzKMCa1Ok,8
2092,CENTRE DE SANTE RURAL DE OUANZANOU,Kiw0gtjZYcf,23
2093,CENTRE DE SANTE RURAL DE OUATTARADOUGOU (S/P GBAPLEU),gV0mriLk5fH,42
2094,CENTRE DE SANTE RURAL DE OUEDALLAH,ko0BGIWXq7R,70
2095,CENTRE DE SANTE RURAL DE OUELLI,LQ8ww25z55B,75
2096,CENTRE DE SANTE RURAL DE OURENE 2,oOjCSza1zTJ,17
2097,CENTRE DE SANTE RURAL DE OUYATOUO,NFKYyLLZu25,111
2098,CENTRE DE SANTE RURAL DE PADIEGNAN,fHRI6MKUyxM,1
2099,CENTRE DE SANTE RURAL DE PAHOUBLY,l4So3QliFFG,102
2100,CENTRE DE SANTE RURAL DE PANIGOKRO,lwa0hqgKftx,35
2101,CENTRE DE SANTE RURAL DE PAPARA,ECVkofZdnZM,97
2102,CENTRE DE SANTE RURAL DE PETENOU,dbTyQPYtHYb,15
2103,CENTRE DE SANTE RURAL DE PETIONARA,vab6ZdMGiXl,77
2104,CENTRE DE SANTE RURAL DE PETIT BADIEN,re8XRxc0vzg,32
2105,CENTRE DE SANTE RURAL DE PETIT DUEKOUE,b3T6lVPJf9J,42
2106,CENTRE DE SANTE RURAL DE PETIT GOA 1,RUT1OPP2aKC,92
2107,CENTRE DE SANTE RURAL DE PETIT GUIGLO(DIST. BLOLEQUIN),ZTPrRzuuGPx,18
2108,CENTRE DE SANTE RURAL DE PETIT-GUIGLO,ItPuAltRhYA,50
2109,CENTRE DE SANTE RURAL DE PIANDROU,G13v3NnhQLs,62
2110,CENTRE DE SANTE RURAL DE PINHOU,bK9olRZ01Av,42
2111,CENTRE DE SANTE RURAL DE PITIENGOMON,Ay1KL6UUt2S,58
2112,CENTRE DE SANTE RURAL DE PLIBO,ZEgE9lDTRzU,15
2113,CENTRE DE SANTE RURAL DE PONAN OUINLO,AUw6IjGQJdd,42
2114,CENTRE DE SANTE RURAL DE PONAN VAHI,rBOdrX2w8xT,42
2115,CENTRE DE SANTE RURAL DE POTOSSOU,UfAO53dm0vg,35
2116,CENTRE DE SANTE RURAL DE POUMBLY,BwWYUqV3C5U,62
2117,CENTRE DE SANTE RURAL DE PRANOUAN,jWplfFV60eV,100
2118,CENTRE DE SANTE RURAL DE RANCH MARAHOUE,RglgwJwgyoS,88
2119,CENTRE DE SANTE RURAL DE RAVIART,TSwLn5e7hcF,37
2120,CENTRE DE SANTE RURAL DE SABOUDOUGOU,o68mpU4u4IJ,101
2121,CENTRE DE SANTE RURAL DE SAHEBO (S/P LANGUIBONOU),CMX79fepGXj,25
2122,CENTRE DE SANTE RURAL DE SAHEBO (S/P M'BAHIAKRO),mvq4WkCWCMu,71
2123,CENTRE DE SANTE RURAL DE SAHIBLY,WPSMMrljFzT,102
2124,CENTRE DE SANTE RURAL DE SAHUYE,JulGqsYWouX,89
2125,CENTRE DE SANTE RURAL DE SAKASSOU (DIST. TOUMODI),ewuhsrumaFO,103
2126,CENTRE DE SANTE RURAL DE SAKRE,H3wILsZg5G5,50
2127,CENTRE DE SANTE RURAL DE SAMANGO,jNUhEEJMEHi,78
2128,CENTRE DE SANTE RURAL DE SAMO,bt0TS8bIGqc,47
2129,CENTRE DE SANTE RURAL DE SAN,bfOIh9QZqlt,97
2130,CENTRE DE SANTE RURAL DE SANANFEREDOUGOU,dNTgSZdA9Yv,75
2131,CENTRE DE SANTE RURAL DE SANDOUGOU SOBA,UTw3462F5aN,69
2132,CENTRE DE SANTE RURAL DE SANHOUNKRO,w2rr2KHNNLV,4
2133,CENTRE DE SANTE RURAL DE SANTA (S/P KOONAN),hqZUY3nXnq7,101
2134,CENTRE DE SANTE RURAL DE SAOUNDI,If8jT69Qiea,25
2135,CENTRE DE SANTE RURAL DE SAYKRO,OACUwIN1WIw,5
2136,CENTRE DE SANTE RURAL DE SEBEDOUFLA,b89C87EeWMu,106
2137,CENTRE DE SANTE RURAL DE SEPIKAHA,t0zu85mGXhO,77
2138,CENTRE DE SANTE RURAL DE SERIA,huWxdqFtj8o,33
2139,CENTRE DE SANTE RURAL DE SIAKAKRO,AbXsDQLQW9Q,9
2140,CENTRE DE SANTE RURAL DE SIERIBA,qH0NaX8VPlC,78
2141,CENTRE DE SANTE RURAL DE SINGOUIN,fbhFuClRccN,69
2142,CENTRE DE SANTE RURAL DE SINGOUINE,Y5uzWL9ONi5,34
2143,CENTRE DE SANTE RURAL DE SINGROBO,VDlGRWcE0qU,99
2144,CENTRE DE SANTE RURAL DE SIRANA,tChO5QjMKfH,78
2145,CENTRE DE SANTE RURAL DE SIRHIO,KkoIP86ZuFD,70
2146,CENTRE DE SANTE RURAL DE SITIOLO,xaOhq5Q4DJ8,31
2147,CENTRE DE SANTE RURAL DE SOAKPE-DOUEDY,vCO69cpw0dz,62
2148,CENTRE DE SANTE RURAL DE SOAPLEU-DAZERE,z0ePJ7qQFRW,69
2149,CENTRE DE SANTE RURAL DE SOBA BANANDJE,uqCPq8hJJgC,53
2150,CENTRE DE SANTE RURAL DE SOHOUPLEU,rkg256F9uc7,34
2151,CENTRE DE SANTE RURAL DE SOKALA-SOBARA,ldH8AdcD64v,31
2152,CENTRE DE SANTE RURAL DE SOKOBO,bXp0O0bnfbl,84
2153,CENTRE DE SANTE RURAL DE SOKORODOUGOU,SicPk8nqHWX,78
2154,CENTRE DE SANTE RURAL DE SOKOURABA FOLO,TYZ5kXoA6w6,75
2155,CENTRE DE SANTE RURAL DE SOKOURALA MAHOU,gsA47AFAvye,101
2156,CENTRE DE SANTE RURAL DE SONDO (M'BAHIA YAOKRO),yq7gT8dks8Q,71
2157,CENTRE DE SANTE RURAL DE SONGAN,D62kRh4wy1G,4
2158,CENTRE DE SANTE RURAL DE SOUAFOUE DJANHAN,geXilM614eO,84
2159,CENTRE DE SANTE RURAL DE SOUEBLY-MAYEBLY,njsbl6z69fb,62
2160,CENTRE DE SANTE RURAL DE TACOURABLY,hGMZFbEmD2o,62
2161,CENTRE DE SANTE RURAL DE TAGNAKRO,LgmrXUM0eGS,19
2162,CENTRE DE SANTE RURAL DE TAGOURA,bLlq8sySBO0,33
2163,CENTRE DE SANTE RURAL DE TAHANSO,nhtNIP1kcGQ,78
2164,CENTRE DE SANTE RURAL DE TAKIKRO (S/P ANOUMABA),aq1lFLbixFO,21
2165,CENTRE DE SANTE RURAL DE TAKRA-ADIEKRO,aw6MX950Tl2,25
2166,CENTRE DE SANTE RURAL DE TANGOUMASSOU,UtfcjDvMg4M,39
2167,CENTRE DE SANTE RURAL DE TCHEKOU,YtdbaiIBUkB,21
2168,CENTRE DE SANTE RURAL DE TEGUELA,t0FaE5BjW4L,53
2169,CENTRE DE SANTE RURAL DE TENEFERO,Ln0ualzNov6,106
2170,CENTRE DE SANTE RURAL DE TIAWE,oBC60OQ02s0,101
2171,CENTRE DE SANTE RURAL DE TIEMASSOBA,KwksPMnKyTD,88
2172,CENTRE DE SANTE RURAL DE TIENKO (S/P TOUBA),ok2R0VTYRQN,101
2173,CENTRE DE SANTE RURAL DE TIENY-SEABLY,hXtJevBQz5v,62
2174,CENTRE DE SANTE RURAL DE TIEOULE-OULA,t5paJqHahYs,50
2175,CENTRE DE SANTE RURAL DE TIEVOPLEU,RhZ3wTnDMzf,111
2176,CENTRE DE SANTE RURAL DE TINHOU,LnkWwOhau6v,18
2177,CENTRE DE SANTE RURAL DE TIOKO,ZuhEbQAsb2f,40
2178,CENTRE DE SANTE RURAL DE TOA ZEO,dx5JVtRqtQH,42
2179,CENTRE DE SANTE RURAL DE TOLIESSO,beLeVY9rodz,4
2180,CENTRE DE SANTE RURAL DE TOMEPLEU,tM9gaQo0woU,18
2181,CENTRE DE SANTE RURAL DE TOTODOUGOU,IcxyrWGJ7p0,71
2182,CENTRE DE SANTE RURAL DE TOUAGUI 1,C1szOzNsHNp,74
2183,CENTRE DE SANTE RURAL DE TOUANDROU GBEAN,tPfSMXxoOQe,62
2184,CENTRE DE SANTE RURAL DE TOUANDROU-BEOUE2,VGxP4j37snn,62
2185,CENTRE DE SANTE RURAL DE TOUBALO,pw89nRq3FMH,70
2186,CENTRE DE SANTE RURAL DE TOUMANGUIE VILLAGE,PhB9MnZvlzB,4
2187,CENTRE DE SANTE RURAL DE TOURO,QWWqlNUxaAY,56
2188,CENTRE DE SANTE RURAL DE TOYEBLY,E3Pwo1OUObJ,102
2189,CENTRE DE SANTE RURAL DE TRAFLA-GOTRON,dwjOBEJGAEL,106
2190,CENTRE DE SANTE RURAL DE TRAWLINKRO,vt4NLiVDhwK,29
2191,CENTRE DE SANTE RURAL DE TRIANIKRO,elGBTfI3Mc7,39
2192,CENTRE DE SANTE RURAL DE TRINLE-DEAPLEU,Lzjyg7T6JtM,69
2193,CENTRE DE SANTE RURAL DE TROKPADROU,GcxlTYysFOG,62
2194,CENTRE DE SANTE RURAL DE VAOU,eeLnLiuqbUU,106
2195,CENTRE DE SANTE RURAL DE VITRE I,J7s3R6ue908,47
2196,CENTRE DE SANTE RURAL DE VITRE II,ZZNGHKsEnji,47
2197,CENTRE DE SANTE RURAL DE WAHIRE,xGgTfuEEnwW,75
2198,CENTRE DE SANTE RURAL DE WALI-KOLIKORO,U3hFIqZjhWg,17
2199,CENTRE DE SANTE RURAL DE WENDENE,pR9ZUWBzm9M,31
2200,CENTRE DE SANTE RURAL DE YAAKRO,lAfjYG7WN1t,37
2201,CENTRE DE SANTE RURAL DE YADIBIKRO,QsC2x4rTqp1,100
2202,CENTRE DE SANTE RURAL DE YADOULE,v1g06HIWsqw,69
2203,CENTRE DE SANTE RURAL DE YAKASSE-COMOE,MhguT202iR6,11
2204,CENTRE DE SANTE RURAL DE YAOBOU,EpSfgPy2py1,89
2205,CENTRE DE SANTE RURAL DE YAOSSEDOUGOU,JuW05lsfX3J,31
2206,CENTRE DE SANTE RURAL DE YAOU (S/P BONOUA),BJPfDz6nYtC,47
2207,CENTRE DE SANTE RURAL DE YELLEU,jecHQslO75q,111
2208,CENTRE DE SANTE RURAL DE YERETIELLE,Jh9s0jjQdwd,70
2209,CENTRE DE SANTE RURAL DE YOHO,AHTlFoif71K,23
2210,CENTRE DE SANTE RURAL DE YOLEU,ERBfHOP7BxC,34
2211,CENTRE DE SANTE RURAL DE YOUREDOUFLA,R8wwRlQzTl4,106
2212,CENTRE DE SANTE RURAL DE YROUZON,w8YIpWnrFOK,42
2213,CENTRE DE SANTE RURAL DE ZAGOUE,smOJzEq1Dcu,69
2214,CENTRE DE SANTE RURAL DE ZAGUINASSO,bKz5b7E0bZ2,28
2215,CENTRE DE SANTE RURAL DE ZEALE,HBFiQEG0iVn,111
2216,CENTRE DE SANTE RURAL DE ZEGBAN,oj2uZFM3VLY,44
2217,CENTRE DE SANTE RURAL DE ZEGBAO,A74IsrI7sQA,78
2218,CENTRE DE SANTE RURAL DE ZEGUETIELA,Ere6Xib8lIc,78
2219,CENTRE DE SANTE RURAL DE ZEPREGUHE,hlYfDjLJmQd,33
2220,CENTRE DE SANTE RURAL DE ZEREGBO,OtgRMHco6mr,14
2221,CENTRE DE SANTE RURAL DE ZIKI DIES,kV3XMuRZbzi,40
2222,CENTRE DE SANTE RURAL DE ZIOGOUINE,FwCvc6bgPzA,69
2223,CENTRE DE SANTE RURAL DE ZIOMBLY,yQuKwmigU3y,102
2224,CENTRE DE SANTE RURAL DE ZIONDROU ZIBO,vUiljaDzWQV,14
2225,CENTRE DE SANTE RURAL DE ZONNEU,WLYaXSmRXTb,34
2226,CENTRE DE SANTE RURAL DE ZOUAN,r4oF6rs7KOp,50
2227,CENTRE DE SANTE RURAL DE ZOUATTA 2,TsKMwjCBjbR,62
2228,CENTRE DE SANTE RURAL DE ZOUHOUNOU,BnEwHRUuNnS,1
2229,CENTRE DE SANTE RURAL DE ZOUPLEU,VaT03sBcwPc,34
2230,CENTRE DE SANTE RURAL DE ZOUTOUO-DARRA,ZiUFz2VzKwf,111
2231,CENTRE DE SANTE RURAL DE ZRALUO,X07GzzEcaVm,113
2232,CENTRE DE SANTE RURAL DE ZRO,ib9GzcUhrZD,50
2233,CENTRE DE SANTE RURAL KLAON DE TOULEUPLEU,izs1Z2yppYJ,102
2234,CENTRE DE SANTE RURAL MAC DE TIASSALE,f3PJ9kGy5OW,99
2235,CENTRE DE SANTE RURAL OUA DE DOUELEU,YWRuS0I3VRr,34
2236,CENTRE DE SANTE RURAL PEKANHOUEBLY DE TOULEUPLEU,VARlx6wOD1a,102
2237,CENTRE DE SANTE RURAL PIEBLY 1 DE KOUIBLY,ggP79kZjBmF,62
2238,CENTRE DE SANTE RURAL SAVANE DE DABOU,V9fE1W0X0O8,32
2239,CENTRE DE SANTE URBAIN COMMUNAUTAIRE ARRAS II PLACE ENERSTO DE TREICHVILLE,yDwY9c8Swat,105
2240,CENTRE DE SANTE URBAIN CONFESSIONNEL CESDA DE ALEPE,apjhKMRyHmV,11
2241,CENTRE DE SANTE URBAIN DE ADJOUAN,L0jaEGnxJ1n,4
2242,CENTRE DE SANTE URBAIN DE AKABREBOUA,IlJho1bqgd7,67
2243,CENTRE DE SANTE URBAIN DE BAGOHOUO,VcuhndqSnyE,42
2244,CENTRE DE SANTE URBAIN DE BAKOUBLY,A9PFCMTYgXJ,102
2245,CENTRE DE SANTE URBAIN DE BIANOUAN,NiJKAMRFWqw,4
2246,CENTRE DE SANTE URBAIN DE BLENIMEOUIN,tu1RIVR0mcl,14
2247,CENTRE DE SANTE URBAIN DE BONGO VILLAGE,OK866A96CYN,47
2248,CENTRE DE SANTE URBAIN DE BONGUERA,Xa57WITWzw2,71
2249,CENTRE DE SANTE URBAIN DE BOOKO,GkCizF005Fa,101
2250,CENTRE DE SANTE URBAIN DE BOUANDOUGOU,CHnMcR1miaX,53
2251,CENTRE DE SANTE URBAIN DE COCODY NORD,LwOBaPoQdPj,30
2252,CENTRE DE SANTE URBAIN DE DALEU,HnydBYbxa1a,34
2253,CENTRE DE SANTE URBAIN DE DANANE,UvN8rHy75s0,34
2254,CENTRE DE SANTE URBAIN DE DIAMARAKRO,RI9jUKVsDNf,16
2255,CENTRE DE SANTE URBAIN DE DIANRA-VILLAGE,XhWDUuCNt0h,70
2256,CENTRE DE SANTE URBAIN DE DIMBOKRO,jQTLUL4Zmr0,39
2257,CENTRE DE SANTE URBAIN DE DOKE,KBVRljEFYgV,18
2258,CENTRE DE SANTE URBAIN DE ETUEBOUE,mEAew7IHk30,5
2259,CENTRE DE SANTE URBAIN DE GAMINA,CLM5wAAUqdw,33
2260,CENTRE DE SANTE URBAIN DE GOHOUO ZAGNA,cEADZW3zfVj,14
2261,CENTRE DE SANTE URBAIN DE GOUINE,GlJsgJy4NjG,17
2262,CENTRE DE SANTE URBAIN DE GOULIA,b8cDRgG5lvz,75
2263,CENTRE DE SANTE URBAIN DE GUINGLO TAHOUAKE,AtX9tR4Nb7y,14
2264,CENTRE DE SANTE URBAIN DE GUINTEGUELA,jvcAWX4hEll,101
2265,CENTRE DE SANTE URBAIN DE KAHEN-ZARABAON,qLZauW5vfhA,14
2266,CENTRE DE SANTE URBAIN DE KOONAN,E0qjHMyZBz9,101
2267,CENTRE DE SANTE URBAIN DE KOUADIOBLEKRO,hZEARsiQOVZ,19
2268,CENTRE DE SANTE URBAIN DE KOUAKRO,x19cMuDWksU,4
2269,CENTRE DE SANTE URBAIN DE KPATA,nzsg1jviv0H,17
2270,CENTRE DE SANTE URBAIN DE LAUZOUA,Cqoo6KK8gos,40
2271,CENTRE DE SANTE URBAIN DE LOCODJRO,GP1dqha3NSX,6
2272,CENTRE DE SANTE URBAIN DE LOMOKANKRO,Tf9s903Sr4b,100
2273,CENTRE DE SANTE URBAIN DE MAHANDIANA-SOKOURANI,UUg5tVTdhDP,75
2274,CENTRE DE SANTE URBAIN DE MEO,FvntV9bZEgC,102
2275,CENTRE DE SANTE URBAIN DE MOLONOUBLE,HNMwo7XdEHb,37
2276,CENTRE DE SANTE URBAIN DE MOOSSOU,gUuy9V4gjdE,47
2277,CENTRE DE SANTE URBAIN DE N'GUESSANKRO,HGF03L8EwgR,21
2278,CENTRE DE SANTE URBAIN DE NAFANA (S/P KOFFI-AMONKRO),k2jO56l4Tev,83
2279,CENTRE DE SANTE URBAIN DE NOE,zSHBsnmn5x4,5
2280,CENTRE DE SANTE URBAIN DE NOUAMOU,OTIGzvBQUly,5
2281,CENTRE DE SANTE URBAIN DE OUSSOUGOULA,Uxx3vbH4GSR,70
2282,CENTRE DE SANTE URBAIN DE PEHE,Vc3kKp3oPHr,102
2283,CENTRE DE SANTE URBAIN DE PODIAGOUINE,XnUi9u7lPet,69
2284,CENTRE DE SANTE URBAIN DE SAN PEDRO,iifkJtGv8nU,86
2285,CENTRE DE SANTE URBAIN DE SANHALA,Xfhm4njfHhQ,28
2286,CENTRE DE SANTE URBAIN DE SEYDOUGOU,V8jpxb3WMxv,78
2287,CENTRE DE SANTE URBAIN DE SOKORO,CDrhMnWzK1a,75
2288,CENTRE DE SANTE URBAIN DE SRAN-BONDOSSOU,kiFBIB6w145,84
2289,CENTRE DE SANTE URBAIN DE TIE-N'DIEKRO,zP0MyAgyIm2,37
2290,CENTRE DE SANTE URBAIN DE VAVOUA,FP5omoY56E2,106
2291,CENTRE DE SANTE URBAIN DE YANKAFISSA,stPt7Gpeo70,78
2292,CENTRE DE SANTE URBAIN DE YAOU (S/P AYAM?),zGzWmXbW36c,4
2293,CENTRE DE SANTE URBAIN DE YOCOBOUE,V7NptGVn1Rl,51
2294,CENTRE DE SANTE URBAIN DE ZEAGLO,VO4c1r7Ur2m,18
2295,CENTRE DE SANTE URBAIN DE ZOUAN-HOUNIEN QUARTIER YACOUBA,CZXFc9eSEN1,111
2296,CENTRE DE SANTE URBAIN ECOLE FORESTIERE DE BOUAFLE,kaaH68cZ43U,23
2297,CENTRE DE SANTE URBAIN MUNICIPAL DERRIERE WARF DE PORT-BOUET,B5dOu3PUyXR,82
2298,CENTRE DE SANTE URBAIN-D DE GAGNOA,NXC91fSYG6p,45
2299,CENTRE DE SANTE URBAIN-M DE DALOA,RWmsuX8Coq1,33
2300,CENTRE DE SANTE URBAIN-M DE TEAPLEU,FzODVItwfgc,111
2301,CENTRE HOSPITALIER REGIONAL DE ABOISSO,W1MmeBlFs3S,4
2302,CENTRE MEDICAL ONG LASA,rzKaOsEFFoz,4
2303,CENTRE MEDICAL ONG LASEV,pBJMIW3QLD1,4
2304,CENTRE MEDICAL PRIVE NIEKY DE SONGON KASSABLE,Qd0qdtcjMtf,110
2305,CENTRE MEDICAL PRIVE SAPH DE BETTIE,FfJTr0RHQlM,16
2306,CENTRE MEDICAL PUBLIC DE LA GARDE REPUBLICAINE ABIDJAN,memwd12uZwX,6
2307,CENTRE MEDICO-SOCIAL CONFESSIONNEL NOTRE DAME DE L'INCARNATION DE SUIBIAKRO,gX0DRDIpybE,108
2308,CENTRE MEDICO-SOCIAL CONFESSIONNEL PEDIATRIQUE NOTRE DAME DE LA VISITATION DE N'GATTAKRO,Gh8YdJXHGHf,25
2309,CENTRE MEDICO-SOCIAL DE EHANIA,jgDSkovJ7st,4
2310,CENTRE MEDICO-SOCIAL DE KORO,SyfqjQr4H9s,101
2311,CENTRE MEDICO-SOCIAL DE TOUMANGUIE,we6OSZlPIQ9,4
2312,CENTRE MEDICO-SOCIAL DM PRIVE MIGRONS DE ABOISSO,ZmzFhMbI1Ud,4
2313,CENTRE MEDICO-SOCIAL GSPM DE INDENIE DE ADJAME,aTNZKTtI9tq,6
2314,CENTRE MEDICO-SOCIAL ONG BAYEWA D' ABOBO EST,RgYeWi7nidL,2
2315,CENTRE MEDICO-SOCIAL ONG BLETY,Dz6k2SwugAB,2
2316,CENTRE MEDICO-SOCIAL PALMCI DE TIAGBA,ztC5qtCoF8N,53
2317,CENTRE MEDICO-SOCIAL PRIVE-ONG ASAPSU DE YAMOUSSOUKRO,YRzezwKYwHm,108
2318,CENTRE MEDICO-SOCIAL PRIVE-ONG GVD,EP1AfrzbxwB,109
2319,CENTRE MEDICO-SOCIAL PRIVE-ONG RSB DE BOUAKE-SUD,BJ9ENPVxaHF,26
